number,page,click,service_id,service_name,time,duration
545,page 90,click (2411 854),233-22,233-22 Stonebridge Park - Elephant & Castle,20:19:00,00:44:00
546,page 91,click (2411 509),221D-22,221D-22 Elephant & Castle to Queen's Park,20:19:00,00:30:00
547,page 91,click (2411 578),202D-21,202D-21 Harrow & Wealdstone to Elephant & Castle,20:20:00,00:54:00
548,page 91,click (2411 647),212-19,212-19 Queen's Park to Elephant & Castle,20:23:00,00:29:00
549,page 91,click (2411 716),214-18,214-18 Elephant & Castle to Queen's Park,20:23:00,00:30:00
550,page 91,click (2411 785),243-18,243-18 Stonebridge Park - Kilburn High Road,20:25:00,00:10:00
551,page 91,click (2411 854),241-21,241-21 Elephant & Castle - Stonebridge Park,20:27:00,00:45:00
552,page 92,click (2411 509),231-14,231-14 Queen's Park to Elephant & Castle,20:30:00,00:29:00
553,page 92,click (2411 578),211-12,211-12 Elephant & Castle to Queen's Park,20:30:00,00:30:00
554,page 92,click (2411 647),245-21,245-21 Harrow & Wealdstone to Elephant & Castle,20:34:00,00:53:00
555,page 92,click (2411 716),237D-19,237D-19 Elephant & Castle - Harrow & Wealdstone,20:34:00,00:53:00
556,page 92,click (2411 785),207-19,207-19 Stonebridge Park - Elephant & Castle,20:35:00,00:43:00
557,page 92,click (2411 854),205-13,205-13 Queen's Park to Elephant & Castle,20:38:00,00:29:00
558,page 93,click (2411 509),206D-22,206D-22 Elephant & Castle to Queen's Park,20:38:00,00:30:00
559,page 93,click (2411 578),242D-18,242D-18 Queen's Park to Elephant & Castle,20:41:00,00:30:00
560,page 93,click (2411 647),210-20,210-20 Elephant & Castle - Stonebridge Park,20:42:00,00:45:00
561,page 93,click (2411 716),234-21,234-21 Elephant & Castle to Queen's Park,20:45:00,00:30:00
562,page 93,click (2411 785),243-19,243-19 Kilburn High Road - Stonebridge Park,20:47:00,00:14:00
563,page 93,click (2411 854),225-25,225-25 Stonebridge Park - Elephant & Castle,20:49:00,00:44:00
564,page 94,click (2411 509),203-11,203-11 Harrow & Wealdstone to Elephant & Castle,20:49:00,00:53:00
565,page 94,click (2411 578),224D-13,224D-13 Elephant & Castle - Harrow & Wealdstone,20:49:00,00:53:00
566,page 94,click (2411 647),221D-23,221D-23 Queen's Park to Elephant & Castle,20:53:00,00:29:00
567,page 94,click (2411 716),213-18,213-18 Elephant & Castle to Queen's Park,20:53:00,00:30:00
568,page 94,click (2411 785),212-20,212-20 Elephant & Castle - Stonebridge Park,20:57:00,00:45:00
569,page 94,click (2411 854),214-19,214-19 Queen's Park to Elephant & Castle,21:00:00,00:29:00
570,page 95,click (2411 509),204-20,204-20 Elephant & Castle to Queen's Park,21:00:00,00:30:00
571,page 95,click (2411 578),240-20,240-20 Harrow & Wealdstone to Elephant & Castle,21:04:00,00:53:00
572,page 95,click (2411 647),2010-25,2010-25 Stonebridge Park - Elephant & Castle,21:04:00,00:44:00
573,page 95,click (2411 716),231-15,231-15 Elephant & Castle - Harrow & Wealdstone,21:04:00,00:53:00
574,page 95,click (2411 785),211-13,211-13 Queen's Park to Elephant & Castle,21:08:00,00:29:00
575,page 95,click (2411 854),233-23,233-23 Elephant & Castle to Queen's Park,21:08:00,00:30:00
576,page 96,click (2411 509),205-14,205-14 Elephant & Castle - Stonebridge Park,21:12:00,00:45:00
577,page 96,click (2411 578),242D-19,242D-19 Elephant & Castle to Queen's Park,21:15:00,00:30:00
578,page 96,click (2411 647),206D-23,206D-23 Queen's Park to Elephant & Castle,21:15:00,00:29:00
579,page 96,click (2411 716),241-22,241-22 Stonebridge Park - Elephant & Castle,21:18:00,00:45:00
580,page 96,click (2411 785),223-25,223-25 Harrow & Wealdstone to Elephant & Castle,21:19:00,00:53:00
581,page 96,click (2411 854),202D-22,202D-22 Elephant & Castle - Harrow & Wealdstone,21:19:00,00:53:00
582,page 97,click (2411 509),234-22,234-22 Queen's Park to Elephant & Castle,21:23:00,00:29:00
583,page 97,click (2411 578),207-20,207-20 Elephant & Castle to Queen's Park,21:23:00,00:30:00
584,page 97,click (2411 647),221D-24,221D-24 Elephant & Castle - Stonebridge Park,21:27:00,00:45:00
585,page 97,click (2411 716),213-19,213-19 Queen's Park to Elephant & Castle,21:30:00,00:29:00
586,page 97,click (2411 785),245-22,245-22 Elephant & Castle to Queen's Park,21:30:00,00:30:00
587,page 97,click (2411 854),237D-20,237D-20 Harrow & Wealdstone to Elephant & Castle,21:34:00,00:53:00
588,page 98,click (2411 509),210-21,210-21 Stonebridge Park - Elephant & Castle,21:34:00,00:44:00
589,page 98,click (2411 578),214-20,214-20 Elephant & Castle - Harrow & Wealdstone,21:34:00,00:53:00
590,page 98,click (2411 647),204-21,204-21 Queen's Park to Elephant & Castle,21:38:00,00:29:00
591,page 98,click (2411 716),225-26,225-26 Elephant & Castle to Queen's Park,21:38:00,00:30:00
592,page 98,click (2411 785),211-14,211-14 Elephant & Castle - Stonebridge Park,21:42:00,00:45:00
593,page 98,click (2411 854),203-12,203-12 Elephant & Castle to Queen's Park,21:45:00,00:30:00
594,page 99,click (2411 509),233-24,233-24 Queen's Park to Elephant & Castle,21:45:00,00:29:00
595,page 99,click (2411 578),212-21,212-21 Stonebridge Park - Elephant & Castle,21:49:00,00:44:00
596,page 99,click (2411 647),224D-14,224D-14 Harrow & Wealdstone to Elephant & Castle,21:49:00,00:53:00
597,page 99,click (2411 716),206D-24,206D-24 Elephant & Castle - Harrow & Wealdstone,21:49:00,00:53:00
598,page 99,click (2411 785),242D-20,242D-20 Queen's Park to Elephant & Castle,21:53:00,00:29:00
599,page 99,click (2411 854),201D-26,201D-26 Elephant & Castle to Queen's Park,21:53:00,00:31:00
600,page 100,click (2411 509),234-23,234-23 Elephant & Castle - Stonebridge Park,21:57:00,00:45:00
601,page 100,click (2411 578),240-21,240-21 Elephant & Castle to Queen's Park,22:00:00,00:30:00
602,page 100,click (2411 647),207-21,207-21 Queen's Park to Elephant & Castle,22:00:00,00:29:00
603,page 100,click (2411 716),205-15,205-15 Stonebridge Park - Elephant & Castle,22:04:00,00:44:00
604,page 100,click (2411 785),231-16,231-16 Harrow & Wealdstone to Elephant & Castle,22:04:00,00:53:00
605,page 100,click (2411 854),213-20,213-20 Elephant & Castle - Harrow & Wealdstone,22:04:00,00:53:00
606,page 101,click (2411 509),245-23,245-23 Queen's Park to Elephant & Castle,22:08:00,00:29:00
607,page 101,click (2411 578),241-23,241-23 Elephant & Castle to Queen's Park,22:08:00,00:30:00
608,page 101,click (2411 647),204-22,204-22 Elephant & Castle - Stonebridge Park,22:12:00,00:45:00
609,page 101,click (2411 716),225-27,225-27 Queen's Park to Elephant & Castle,22:15:00,00:29:00
610,page 101,click (2411 785),223-26,223-26 Elephant & Castle to Queen's Park,22:15:00,00:30:00
611,page 101,click (2411 854),2020-23,2020-23 Harrow & Wealdstone to Elephant & Castle,22:19:00,00:52:00
612,page 102,click (2411 509),221D-25,221D-25 Stonebridge Park - Elephant & Castle,22:19:00,00:44:00
613,page 102,click (2411 578),233-25,233-25 Elephant & Castle - Harrow & Wealdstone,22:19:00,00:53:00
614,page 102,click (2411 647),210-22,210-22 Elephant & Castle to Queen's Park,22:23:00,00:30:00
615,page 102,click (2411 716),203-13,203-13 Queen's Park to Elephant & Castle,22:23:00,00:29:00
616,page 102,click (2411 785),242D-21,242D-21 Elephant & Castle - Stonebridge Park,22:27:00,00:42:00
617,page 102,click (2411 854),201D-27,201D-27 Queen's Park to Elephant & Castle,22:30:00,00:29:00
618,page 103,click (2411 509),237D-21,237D-21 Elephant & Castle to Queen's Park,22:30:00,00:30:00
619,page 103,click (2411 578),214-21,214-21 Harrow & Wealdstone to Elephant & Castle,22:34:00,00:53:00
620,page 103,click (2411 647),211-15,211-15 Stonebridge Park - Elephant & Castle,22:34:00,00:45:00
621,page 103,click (2411 716),207-22,207-22 Elephant & Castle - Harrow & Wealdstone,22:34:00,00:54:00
622,page 103,click (2411 785),212-22,212-22 Elephant & Castle to Queen's Park,22:38:00,00:31:00
623,page 103,click (2411 854),240-22,240-22 Queen's Park to Elephant & Castle,22:38:00,00:29:00
624,page 104,click (2411 578),245-24,245-24 Elephant & Castle - Stonebridge Park,22:42:00,00:45:00
625,page 104,click (2411 647),224D-15,224D-15 Elephant & Castle to Queen's Park,22:45:00,00:30:00
626,page 104,click (2411 716),241-24,241-24 Queen's Park to Elephant & Castle,22:46:00,00:29:00
627,page 104,click (2411 785),206D-25,206D-25 Harrow & Wealdstone to Elephant & Castle,22:49:00,00:54:00
628,page 104,click (2411 854),234-24,234-24 Stonebridge Park - Elephant & Castle,22:49:00,00:43:00
629,page 104,click (2411 923),225-28,225-28 Elephant & Castle - Harrow & Wealdstone,22:49:00,00:53:00
630,page 105,click (2411 578),205-16,205-16 Elephant & Castle to Queen's Park,22:53:00,00:32:00
631,page 105,click (2411 647),223-27,223-27 Queen's Park to Elephant & Castle,22:54:00,00:29:00
632,page 105,click (2411 716),203-14,203-14 Elephant & Castle - Stonebridge Park,22:57:00,00:42:00
633,page 105,click (2411 785),231-17,231-17 Elephant & Castle - Harrow & Wealdstone,23:00:00,00:56:00
634,page 105,click (2411 854),204-23,204-23 Stonebridge Park - Elephant & Castle,23:04:00,00:45:00
635,page 105,click (2411 923),213-21,213-21 Harrow & Wealdstone to Elephant & Castle,23:04:00,00:51:00
636,page 106,click (2411 578),201D-28,201D-28 Elephant & Castle to Queen's Park,23:04:00,00:30:00
637,page 106,click (2411 647),210-23,210-23 Queen's Park to Waterloo,23:06:00,00:31:00
638,page 106,click (2411 716),221D-26,221D-26 Elephant & Castle to Queen's Park,23:08:00,00:33:00
639,page 106,click (2411 785),237D-22,237D-22 Queen's Park to Elephant & Castle,23:10:00,00:29:00
640,page 106,click (2411 854),240-23,240-23 Elephant & Castle - Stonebridge Park,23:12:00,00:45:00
641,page 106,click (2411 923),212-23,212-23 Queen's Park to Waterloo,23:22:00,00:33:00
642,page 107,click (2411 785),211-16,211-16 Elephant & Castle to Queen's Park,23:24:00,00:29:00
643,page 107,click (2411 854),224D-16,224D-16 Queen's Park to Elephant & Castle,23:30:00,00:29:00
